TimeLine,ChannelCode,RiskRating,Applications,Approvals,AvgApprovalAmount,Listings,AvgListingsAmount,Loans,AvgLoanAmount
1/10/2014,Partner,E,8,8,10873.64092,7,6427.653335,6,6665.555907
1/10/2014,Partner,HR,1,1,3996.004995,1,1998.002997,0,NULL
1/10/2014,Partner,N/A,991,240,15010.65829,0,NULL,0,NULL
1/11/2014,Digital,A,2,2,19990.0055,1,14985.01598,1,14985.01598
1/11/2014,Digital,AA,2,2,14992.50425,2,10994.50325,1,19980.02098
1/11/2014,Digital,B,2,2,9495.252874,1,7992.008991,1,7992.008991
1/11/2014,Digital,C,6,6,16330.61173,3,15328.22426,3,15328.22426
1/11/2014,Digital,D,2,2,3998.001499,2,2748.626187,2,4248.376312
1/11/2014,Digital,E,3,3,21659.44718,2,6996.502249,2,6996.502249
1/11/2014,Digital,N/A,87,20,14424.27884,0,NULL,0,NULL
1/11/2014,Direct Mail,A,37,37,22826.41012,27,15132.7729,18,14421.42109
1/11/2014,Direct Mail,AA,9,9,17942.45095,6,10498.25046,5,11897.62068
1/11/2014,Direct Mail,B,29,29,22471.98376,20,15774.71131,14,14535.3904
1/11/2014,Direct Mail,C,33,33,21253.90143,26,13807.1613,18,15082.49547
1/11/2014,Direct Mail,D,9,9,17053.66082,6,12747.87552,2,6996.502249
1/11/2014,Direct Mail,E,5,5,15796.84083,3,6997.667777,1,9990.010989
1/11/2014,Direct Mail,N/A,370,171,20315.08588,0,NULL,0,NULL
1/11/2014,DirectToSite,A,9,9,24108.43251,6,18830.19513,4,14496.37616
1/11/2014,DirectToSite,AA,2,2,16491.75462,2,17491.25487,2,17491.25487
1/11/2014,DirectToSite,B,21,21,18499.11914,12,12040.66336,9,13220.75336
1/11/2014,DirectToSite,C,14,14,17677.30884,10,13148.68523,7,14497.92901
1/11/2014,DirectToSite,D,7,7,11426.93915,5,7998.40052,5,7998.40052
1/11/2014,DirectToSite,E,4,4,8497.875781,2,2998.501249,1,1998.002997
1/11/2014,DirectToSite,HR,1,1,4995.005994,1,2997.003996,1,2997.003996
1/11/2014,DirectToSite,N/A,399,84,19834.2877,0,NULL,0,NULL
1/11/2014,Email,A,4,4,22994.25169,3,14995.002,2,14992.50425
1/11/2014,Email,B,2,2,27986.0075,2,19990.0055,2,19990.0055
1/11/2014,Email,C,4,4,17495.62634,3,9663.445851,2,6996.502249
1/11/2014,Email,D,2,2,13993.004,1,11488.51249,1,6993.007992
1/11/2014,Email,E,2,2,4247.876562,1,2497.503497,1,2497.503497
1/11/2014,Email,N/A,28,11,16771.20271,0,NULL,0,NULL
1/11/2014,Partner,A,25,25,17135.31463,15,14865.67569,10,13318.66823
1/11/2014,Partner,AA,14,14,14408.39947,11,11408.0539,5,14997.0008
1/11/2014,Partner,B,31,31,16712.36415,20,12684.36583,15,14679.02147
1/11/2014,Partner,C,36,36,13255.93736,28,9927.395486,17,7530.557085
1/11/2014,Partner,D,6,6,10148.30878,3,6131.289903,1,3996.004995
1/11/2014,Partner,E,11,11,9480.956368,9,6943.673036,5,7498.5005
1/11/2014,Partner,HR,1,1,34965.03596,1,3996.004995,1,3996.004995
1/11/2014,Partner,N/A,811,205,14886.38105,0,NULL,0,NULL
1/12/2014,Digital,A,6,6,16369.02866,5,11397.72066,2,10994.50325
1/12/2014,Digital,C,3,3,15328.22426,2,12493.75362,1,9990.010989
1/12/2014,Digital,E,4,4,18245.43889,4,6748.313172,3,5998.001
1/12/2014,Digital,N/A,65,19,17867.48071,0,NULL,0,NULL
1/12/2014,Direct Mail,A,29,29,25385.33157,19,15825.48292,10,14528.54725
1/12/2014,Direct Mail,AA,9,9,23052.99422,7,18497.35766,6,19413.43126
1/12/2014,Direct Mail,B,25,25,19285.22863,18,14026.99856,8,11998.50031
1/12/2014,Direct Mail,C,23,23,23977.21843,16,12811.69933,11,14362.33079
1/12/2014,Direct Mail,D,6,6,24162.63973,4,10747.31342,2,9495.252874
1/12/2014,Direct Mail,E,6,6,8915.18097,5,5498.90042,4,5873.531867
1/12/2014,Direct Mail,N/A,299,144,20963.04887,0,NULL,0,NULL
1/12/2014,DirectToSite,A,11,11,23270.61185,5,18496.30094,5,18496.30094
1/12/2014,DirectToSite,AA,6,6,13831.02833,4,7298.175706,3,6397.867711
1/12/2014,DirectToSite,B,11,11,22179.80193,6,15830.69505,5,16596.68086
1/12/2014,DirectToSite,C,18,18,17546.24749,10,12473.75272,8,10873.64092
1/12/2014,DirectToSite,D,11,11,15544.04154,8,8123.984627,5,6998.60048
1/12/2014,DirectToSite,E,7,7,11284.10241,3,5331.556481,1,3996.004995
1/12/2014,DirectToSite,N/A,384,85,17502.14916,0,NULL,0,NULL
1/12/2014,Email,A,6,6,18163.63956,6,16997.16731,5,17796.44091
1/12/2014,Email,AA,2,2,17491.25487,1,14985.01598,1,14985.01598
1/12/2014,Email,B,4,4,27743.06448,3,15994.66878,3,15994.66878
1/12/2014,Email,C,7,7,15383.51678,6,9915.014331,3,8997.001333
1/12/2014,Email,D,1,1,31968.03297,1,9990.010989,0,NULL
1/12/2014,Email,E,1,1,4995.005994,0,NULL,0,NULL
1/12/2014,Email,N/A,25,10,18098.19028,0,NULL,0,NULL
1/12/2014,OC,N/A,1,0,NULL,0,NULL,0,NULL
1/12/2014,Partner,A,29,29,14487.84528,18,10119.54897,14,11189.34369
1/12/2014,Partner,AA,8,8,13350.33133,4,12321.91977,2,15992.0045
1/12/2014,Partner,B,17,17,12936.29792,12,11790.68419,10,10648.93521
1/12/2014,Partner,C,26,26,14906.11903,16,12849.57196,13,12199.52319
1/12/2014,Partner,D,10,10,10238.9762,6,7915.347609,4,8372.907023
1/12/2014,Partner,E,6,6,9165.13931,2,3998.001499,2,3998.001499
1/12/2014,Partner,HR,2,2,3998.001499,1,3996.004995,1,3996.004995
1/12/2014,Partner,N/A,784,211,15022.39326,0,NULL,0,NULL
1/13/2014,Digital,A,3,3,24325.22526,2,13493.25387,1,11988.01299
1/13/2014,Digital,AA,3,3,25991.33655,2,17491.25487,1,14985.01598
1/13/2014,Digital,B,8,8,21247.34421,5,11757.64867,3,10763.07931
1/13/2014,Digital,C,8,8,14560.68004,3,8163.945685,2,8995.502749
1/13/2014,Digital,D,2,2,12493.75362,1,9990.010989,1,9990.010989
1/13/2014,Digital,E,2,2,12493.75362,2,9995.002999,1,9990.010989
1/13/2014,Digital,N/A,102,27,17240.10226,0,NULL,0,NULL
1/13/2014,Direct Mail,A,52,52,20722.67843,31,14991.29064,15,16165.58903
1/13/2014,Direct Mail,AA,19,19,27735.3824,12,16415.29881,8,17185.35196
1/13/2014,Direct Mail,B,52,52,21124.59378,27,13888.37454,15,14599.0268
1/13/2014,Direct Mail,C,54,54,22913.55717,39,14390.65668,21,13161.27808
1/13/2014,Direct Mail,D,16,16,19686.26967,11,9817.289428,8,8873.890889
1/13/2014,Direct Mail,E,10,10,18898.11029,10,9299.070193,6,7165.472588
1/13/2014,Direct Mail,N/A,604,257,20803.10914,0,NULL,0,NULL
1/13/2014,DirectToSite,A,23,23,19651.31955,16,15155.30286,12,15332.05575
1/13/2014,DirectToSite,AA,7,7,20354.23525,4,15121.21995,2,19990.0055
1/13/2014,DirectToSite,B,27,27,20888.11529,19,16809.64165,13,17729.40551
1/13/2014,DirectToSite,C,32,32,19036.90513,22,13494.84119,15,14459.03613
1/13/2014,DirectToSite,D,9,9,15887.12376,7,9712.8983,5,9598.080584
1/13/2014,DirectToSite,E,9,9,15442.7287,6,6415.597567,4,6248.43814
1/13/2014,DirectToSite,HR,1,1,34965.03596,1,1998.002997,1,1998.002997
1/13/2014,DirectToSite,N/A,669,146,18148.75241,0,NULL,0,NULL
1/13/2014,Email,A,13,13,21844.47358,6,15664.05616,3,13995.33522
1/13/2014,Email,AA,2,2,12743.62869,2,8745.627686,1,11988.01299
1/13/2014,Email,B,11,11,21361.69448,6,22079.65356,2,14992.50425
1/13/2014,Email,C,24,24,19228.36553,14,12856.22463,9,12943.00644
1/13/2014,Email,D,6,6,14664.2228,5,10397.92062,4,9497.625844
1/13/2014,Email,E,6,6,13164.47275,5,8298.340532,2,8120.94003
1/13/2014,Email,HR,1,1,9990.010989,0,NULL,0,NULL
1/13/2014,Email,N/A,236,85,18912.79645,0,NULL,0,NULL
1/13/2014,OC,N/A,3,0,NULL,0,NULL,0,NULL
1/13/2014,Partner,A,54,54,15178.03376,33,10240.68971,27,9109.033036
1/13/2014,Partner,AA,14,14,15891.72209,8,9936.258093,4,10122.46963
1/13/2014,Partner,B,33,33,14629.98094,23,12787.61797,14,11992.14349
1/13/2014,Partner,C,33,33,15241.38665,25,10120.59522,17,8134.815658
1/13/2014,Partner,D,13,13,10645.33505,9,8654.594045,6,8498.583736
1/13/2014,Partner,E,15,15,7299.513432,10,5149.485151,10,5149.485151
1/13/2014,Partner,N/A,1180,300,16401.672,0,NULL,0,NULL
1/14/2014,Digital,A,4,4,16495.87628,2,11244.37831,2,11244.37831
1/14/2014,Digital,AA,2,2,10994.50325,2,6996.502249,0,NULL
1/14/2014,Digital,B,4,4,23244.1892,4,14246.43864,2,12493.75362
1/14/2014,Digital,C,8,8,15123.10974,5,9798.040592,1,14985.01598
1/14/2014,Digital,D,8,8,14623.17223,5,8798.240552,3,7997.334555
1/14/2014,Digital,E,3,3,17327.55781,2,6996.502249,0,NULL
1/14/2014,Digital,N/A,106,22,17917.36744,0,NULL,0,NULL
1/14/2014,Direct Mail,A,51,51,23544.6364,33,15269.2343,18,12660.40781
1/14/2014,Direct Mail,AA,12,12,23123.07316,8,16347.95663,4,15196.2012
1/14/2014,Direct Mail,B,65,65,21282.74951,47,12963.55399,35,12565.3553
1/14/2014,Direct Mail,C,52,52,21547.66256,33,14029.87791,22,14308.44057
1/14/2014,Direct Mail,D,14,14,17652.31062,12,9749.187651,9,8221.308855
1/14/2014,Direct Mail,E,4,4,19995.0015,4,8247.938265,1,3996.004995
1/14/2014,Direct Mail,N/A,676,299,21359.37673,0,NULL,0,NULL
1/14/2014,DirectToSite,A,23,23,21168.64489,15,13099.12679,8,12935.88314
1/14/2014,DirectToSite,AA,5,5,15276.94481,4,12721.8198,2,15692.15442
1/14/2014,DirectToSite,B,23,23,20555.62806,12,15732.02241,5,15356.92881
1/14/2014,DirectToSite,C,31,31,16483.33928,21,11004.23794,15,9599.360109
1/14/2014,DirectToSite,D,10,10,11898.81022,9,9554.494056,6,8831.861523
1/14/2014,DirectToSite,E,10,10,14348.56524,7,4142.265533,3,4998.334222
1/14/2014,DirectToSite,HR,1,1,3996.004995,1,1998.002997,1,1998.002997
1/14/2014,DirectToSite,N/A,624,145,18482.30599,0,NULL,0,NULL
1/14/2014,Email,A,20,20,17299.13509,13,13383.58595,10,11998.80022
1/14/2014,Email,AA,4,4,14496.37616,3,11329.55715,0,NULL
1/14/2014,Email,B,11,11,15680.39278,9,12720.80891,4,10747.31342
1/14/2014,Email,C,11,11,18634.66967,5,17396.5209,4,17995.50137
1/14/2014,Email,D,2,2,6746.627186,2,4247.876562,1,3496.504496
1/14/2014,Email,E,5,5,13297.34073,3,5248.250916,3,5248.250916
1/14/2014,Email,N/A,131,52,18086.19067,0,NULL,0,NULL
1/14/2014,OC,N/A,3,1,19980.02098,0,NULL,0,NULL
1/14/2014,Partner,A,32,32,13960.75126,20,10551.22249,14,10751.73209
1/14/2014,Partner,AA,13,13,17167.67949,8,12685.91439,6,13414.43109
1/14/2014,Partner,B,26,26,16147.0713,19,10556.28656,12,10708.27439
1/14/2014,Partner,C,38,38,16965.34304,28,10976.39374,13,10510.73002
1/14/2014,Partner,D,16,16,12811.69933,10,6949.305169,5,6198.760448
1/14/2014,Partner,E,12,12,13114.15724,7,4856.449222,6,4999.166972
1/14/2014,Partner,N/A,1229,311,14151.89392,0,NULL,0,NULL
1/15/2014,Digital,A,2,2,32983.50875,1,30969.03197,0,NULL
1/15/2014,Digital,AA,3,3,19993.33589,2,9495.252874,2,9495.252874
1/15/2014,Digital,B,5,5,26394.72126,3,24991.66978,2,24987.50675
1/15/2014,Digital,C,5,5,16216.75685,3,12829.05731,1,8491.509491
1/15/2014,Digital,D,5,5,19996.001,4,9122.71957,3,8830.390203
1/15/2014,Digital,N/A,129,41,16409.35589,0,NULL,0,NULL
1/15/2014,Direct Mail,A,65,65,22480.50032,37,14999.59463,28,14499.4822
1/15/2014,Direct Mail,AA,23,23,24325.02939,15,15932.27125,10,15648.43526
1/15/2014,Direct Mail,B,51,51,23528.95043,35,16599.52576,24,14853.54781
1/15/2014,Direct Mail,C,59,59,20149.15003,42,13293.01686,20,11504.42483
1/15/2014,Direct Mail,D,11,11,19270.97546,8,10498.68779,4,7498.125719
1/15/2014,Direct Mail,E,7,7,18854.44951,3,7997.334555,2,9995.002999
1/15/2014,Direct Mail,N/A,693,290,21568.29115,0,NULL,0,NULL
1/15/2014,DirectToSite,A,23,23,17814.87766,17,13833.48044,14,13726.37676
1/15/2014,DirectToSite,AA,13,13,21075.30198,9,16387.06821,8,16560.43007
1/15/2014,DirectToSite,B,24,24,19561.68497,18,13277.04022,11,14521.40724
1/15/2014,DirectToSite,C,24,24,16492.71785,16,11686.76964,12,12248.97934
1/15/2014,DirectToSite,D,11,11,16362.14899,6,9165.13931,2,9995.002999
1/15/2014,DirectToSite,E,9,9,14220.64226,4,8997.750812,4,8997.750812
1/15/2014,DirectToSite,N/A,630,132,18860.46319,0,NULL,0,NULL
1/15/2014,Email,A,4,4,18245.43889,4,15871.03249,3,11162.94602
1/15/2014,Email,AA,3,3,9496.834722,2,7246.377311,1,6493.507493
1/15/2014,Email,B,10,10,19898.0103,6,14330.94501,3,13995.33522
1/15/2014,Email,C,8,8,22747.15673,6,15096.31745,4,12184.45414
1/15/2014,Email,D,1,1,19980.02098,1,9990.010989,0,NULL
1/15/2014,Email,E,3,3,15994.66878,2,6996.502249,1,3996.004995
1/15/2014,Email,HR,1,1,3996.004995,1,3996.004995,1,3996.004995
1/15/2014,Email,N/A,51,17,22410.4465,0,NULL,0,NULL
1/15/2014,OC,N/A,4,0,NULL,0,NULL,0,NULL
1/15/2014,Partner,A,34,34,17296.96188,25,11995.00024,17,12883.30104
1/15/2014,Partner,AA,21,21,18743.20275,15,14705.68635,13,13891.23921
1/15/2014,Partner,B,28,28,15098.03296,19,10744.6977,14,9082.208485
1/15/2014,Partner,C,40,40,15232.9692,22,11890.36867,17,11593.43574
1/15/2014,Partner,D,18,18,12782.6788,12,8332.722356,5,7998.40052
1/15/2014,Partner,E,13,13,14877.39412,7,7201.97129,5,7398.520496
1/15/2014,Partner,HR,3,3,9663.445851,1,1998.002997,1,1998.002997
1/15/2014,Partner,N/A,1263,305,15514.99189,0,NULL,0,NULL
1/16/2014,Digital,A,2,2,16991.50475,2,13993.004,1,12987.01399
1/16/2014,Digital,AA,1,1,12987.01399,1,14985.01598,1,9990.010989
1/16/2014,Digital,B,9,9,21386.51272,6,13831.02833,3,12329.22393
1/16/2014,Digital,C,7,7,24282.24554,4,19995.0015,2,24987.50675
1/16/2014,Digital,D,6,6,17663.72288,4,9997.500875,2,7496.252374
1/16/2014,Digital,E,3,3,9663.445851,3,5331.556481,2,5997.001999
1/16/2014,Digital,N/A,120,34,16205.40575,0,NULL,0,NULL
1/16/2014,Direct Mail,A,45,45,22752.82774,35,15692.40882,27,15804.97022
1/16/2014,Direct Mail,AA,13,13,21767.55642,8,14748.15661,5,13797.24075
1/16/2014,Direct Mail,B,33,33,20802.39996,23,14599.36529,11,12435.23325
1/16/2014,Direct Mail,C,41,41,21694.59284,30,13061.23133,15,13899.07346
1/16/2014,Direct Mail,D,8,8,14498.18785,8,7749.031496,7,7570.347236
1/16/2014,Direct Mail,E,4,4,16245.93877,1,9990.010989,1,9990.010989
1/16/2014,Direct Mail,N/A,572,274,20439.55811,0,NULL,0,NULL
1/16/2014,DirectToSite,A,19,19,21867.2702,13,12599.03092,9,12420.84224
1/16/2014,DirectToSite,AA,12,12,19690.02591,8,10661.16748,8,10661.16748
1/16/2014,DirectToSite,B,19,19,18577.96963,16,13249.17199,15,11132.59123
1/16/2014,DirectToSite,C,27,27,20036.29499,18,14749.18066,14,14677.52311
1/16/2014,DirectToSite,D,14,14,13080.08792,11,7193.37433,6,8831.861523
1/16/2014,DirectToSite,E,10,10,12348.76522,6,3416.097484,4,3749.062984
1/16/2014,DirectToSite,HR,2,2,5997.001999,2,5497.251874,1,3996.004995
1/16/2014,DirectToSite,N/A,582,117,18555.39321,0,NULL,0,NULL
1/16/2014,Email,A,5,5,15196.96081,4,11997.001,2,16991.50475
1/16/2014,Email,AA,1,1,14985.01598,1,14985.01598,1,14985.01598
1/16/2014,Email,B,5,5,23595.28114,5,16376.72486,5,15576.88482
1/16/2014,Email,C,4,4,15996.00125,3,11996.00167,1,14985.01598
1/16/2014,Email,D,2,2,6996.502249,1,9990.010989,1,9990.010989
1/16/2014,Email,N/A,41,12,16331.97242,0,NULL,0,NULL
1/16/2014,OC,C,1,1,7992.008991,1,5294.706294,1,5294.706294
1/16/2014,OC,N/A,4,0,NULL,0,NULL,0,NULL
1/16/2014,Partner,A,27,27,15202.7703,23,11380.50524,14,11006.35676
1/16/2014,Partner,AA,21,21,13045.90262,18,10089.8284,10,8564.943606
1/16/2014,Partner,B,33,33,14585.98227,20,13018.9991,14,14641.81137
1/16/2014,Partner,C,45,45,16674.74058,26,12466.82824,14,11784.87258
1/16/2014,Partner,D,9,9,15109.4324,6,11248.12548,2,11244.37831
1/16/2014,Partner,E,13,13,16643.79671,11,6453.958822,7,5142.122697
1/16/2014,Partner,HR,1,1,4995.005994,1,3996.004995,1,3996.004995
1/16/2014,Partner,N/A,1171,302,15316.02942,0,NULL,0,NULL
1/17/2014,Digital,A,5,5,20995.80104,3,16661.1133,3,16661.1133
1/17/2014,Digital,B,2,2,21489.25587,2,11744.12844,1,14985.01598
1/17/2014,Digital,C,12,12,19665.028,6,10706.54908,3,11746.08497
1/17/2014,Digital,D,2,2,9745.127936,2,6246.877061,1,2497.503497
1/17/2014,Digital,N/A,100,35,17719.49376,0,NULL,0,NULL
1/17/2014,Direct Mail,A,52,52,23847.61833,35,16770.94943,26,16460.90539
1/17/2014,Direct Mail,AA,11,11,23725.11599,10,15698.43026,10,15698.43026
1/17/2014,Direct Mail,B,34,34,23528.71977,22,17226.48975,14,16998.78587
1/17/2014,Direct Mail,C,44,44,19796.14102,28,12401.34284,16,12139.86632
1/17/2014,Direct Mail,D,12,12,19581.70161,7,9712.8983,4,9497.625844
1/17/2014,Direct Mail,E,8,8,20622.42232,6,8131.97817,6,7298.783703
1/17/2014,Direct Mail,N/A,528,237,21729.6425,0,NULL,0,NULL
1/17/2014,DirectToSite,A,17,17,20632.84519,14,14963.21698,10,14248.57524
1/17/2014,DirectToSite,AA,3,3,18660.44685,3,7330.890037,2,8995.502749
1/17/2014,DirectToSite,B,21,21,19732.39374,17,15793.18869,10,14348.56524
1/17/2014,DirectToSite,C,24,24,17188.94467,19,11525.70923,12,11999.00017
1/17/2014,DirectToSite,D,7,7,18283.10256,5,7998.40052,4,7498.125719
1/17/2014,DirectToSite,E,3,3,13328.8907,2,3998.001499,2,3998.001499
1/17/2014,DirectToSite,HR,1,1,24975.02597,0,NULL,0,NULL
1/17/2014,DirectToSite,N/A,519,112,19202.844,0,NULL,0,NULL
1/17/2014,Email,AA,1,1,23976.02498,1,17982.01898,1,17982.01898
1/17/2014,Email,B,3,3,16661.1133,2,12493.75362,1,14985.01598
1/17/2014,Email,C,3,3,14995.002,3,9663.445851,3,9663.445851
1/17/2014,Email,D,1,1,7992.008991,0,NULL,0,NULL
1/17/2014,Email,N/A,21,9,19220.08677,0,NULL,0,NULL
1/17/2014,OC,N/A,2,0,NULL,0,NULL,0,NULL
1/17/2014,Partner,A,36,36,16474.82267,27,10845.07985,19,11224.04089
1/17/2014,Partner,AA,20,20,14199.29009,16,10293.10674,11,11089.90101
1/17/2014,Partner,B,27,27,16916.04018,19,12241.46103,11,11994.36424
1/17/2014,Partner,C,37,37,15071.94403,22,10935.8666,18,9755.013666
1/17/2014,Partner,D,15,15,12475.5017,10,6499.350165,8,6499.187727
1/17/2014,Partner,E,5,5,11097.78064,4,6623.344414,2,6996.502249
1/17/2014,Partner,HR,1,1,4995.005994,1,3996.004995,1,3996.004995
1/17/2014,Partner,N/A,1094,284,16018.04945,0,NULL,0,NULL
1/18/2014,Digital,A,1,1,24975.02597,1,14985.01598,1,14985.01598
1/18/2014,Digital,B,2,2,22988.50625,2,21489.25587,1,34965.03596
1/18/2014,Digital,C,6,6,11498.08382,4,7248.188203,3,4665.111963
1/18/2014,Digital,E,2,2,9495.252874,0,NULL,0,NULL
1/18/2014,Digital,N/A,91,28,18802.89993,0,NULL,0,NULL
1/18/2014,Direct Mail,A,37,37,24296.64066,25,16419.34327,18,14415.86584
1/18/2014,Direct Mail,AA,12,12,20831.59745,7,12569.63305,5,9598.080584
1/18/2014,Direct Mail,B,31,31,23837.94074,15,13732.41791,11,14135.07872
1/18/2014,Direct Mail,C,30,30,22382.58728,21,15356.41165,17,11911.06411
1/18/2014,Direct Mail,D,16,16,18155.11537,9,9665.592823,4,8247.938265
1/18/2014,Direct Mail,E,3,3,18493.83572,0,NULL,0,NULL
1/18/2014,Direct Mail,N/A,497,242,21084.13114,0,NULL,0,NULL
1/18/2014,DirectToSite,A,17,17,21998.70602,12,12498.9585,7,12712.46979
1/18/2014,DirectToSite,AA,6,6,21829.69522,5,12497.5007,4,13121.71982
1/18/2014,DirectToSite,B,26,26,23518.32626,12,17998.50021,9,17609.15465
1/18/2014,DirectToSite,C,24,24,20603.30824,15,14099.06013,10,14148.58524
1/18/2014,DirectToSite,D,8,8,24633.04599,6,10164.97267,5,10497.90062
1/18/2014,DirectToSite,E,5,5,11197.76065,5,5298.940412,5,5298.940412
1/18/2014,DirectToSite,N/A,399,79,19084.44198,0,NULL,0,NULL
1/18/2014,Email,A,1,1,14985.01598,0,NULL,0,NULL
1/18/2014,Email,B,1,1,14985.01598,0,NULL,0,NULL
1/18/2014,Email,C,4,4,15246.1887,3,9996.668111,2,12493.75362
1/18/2014,Email,E,2,2,5997.001999,1,3996.004995,1,3996.004995
1/18/2014,Email,N/A,22,11,17407.5085,0,NULL,0,NULL
1/18/2014,OC,N/A,1,0,NULL,0,NULL,0,NULL
1/18/2014,Partner,A,24,24,14116.03354,13,10053.07292,10,10798.92021
1/18/2014,Partner,AA,18,18,13206.42025,11,10625.37687,5,12125.32913
1/18/2014,Partner,B,28,28,17182.74351,16,12289.73195,11,10099.9001
1/18/2014,Partner,C,27,27,16325.06207,12,12499.29181,11,13180.98364
1/18/2014,Partner,D,9,9,10387.73481,7,9855.735038,4,10872.28218
1/18/2014,Partner,E,9,9,9502.944228,7,6387.659049,6,6285.61923
1/18/2014,Partner,HR,1,1,3746.254745,1,3746.254745,1,3746.254745
1/18/2014,Partner,N/A,866,238,14899.07186,0,NULL,0,NULL
1/19/2014,Digital,A,4,4,19870.03274,4,12871.7823,2,11744.12844
1/19/2014,Digital,AA,2,2,21489.25587,2,16491.75462,1,19980.02098
1/19/2014,Digital,B,3,3,21584.47218,1,14985.01598,0,NULL
1/19/2014,Digital,C,8,8,17560.30509,7,9284.388087,5,8198.360528
1/19/2014,Digital,D,4,4,14996.25119,2,8495.752624,1,12987.01399
1/19/2014,Digital,E,4,4,7998.00075,2,2998.501249,1,1998.002997
1/19/2014,Digital,HR,1,1,3996.004995,0,NULL,0,NULL
1/19/2014,Digital,N/A,89,30,20622.77194,0,NULL,0,NULL
1/19/2014,Direct Mail,A,22,22,21999.00009,14,14177.55882,9,12387.51261
1/19/2014,Direct Mail,AA,6,6,25995.66756,5,16596.68086,3,15994.66878
1/19/2014,Direct Mail,B,27,27,22369.54191,11,11544.40514,8,9561.304962
1/19/2014,Direct Mail,C,29,29,22869.90107,19,12946.68707,15,12432.50457
1/19/2014,Direct Mail,D,9,9,16389.06799,7,8998.714612,6,8831.861523
1/19/2014,Direct Mail,E,4,4,12496.87603,4,4748.813047,4,4623.844289
1/19/2014,Direct Mail,N/A,339,174,22693.54774,0,NULL,0,NULL
1/19/2014,DirectToSite,A,11,11,20679.93828,5,10997.80064,4,8747.813297
1/19/2014,DirectToSite,AA,5,5,17996.40092,4,12121.96976,2,13493.25387
1/19/2014,DirectToSite,B,8,8,18622.67229,7,16711.89844,6,14497.5839
1/19/2014,DirectToSite,C,10,10,16168.38326,9,10132.20764,7,10027.13912
1/19/2014,DirectToSite,D,9,9,11420.95334,6,5799.033661,6,5799.033661
1/19/2014,DirectToSite,E,8,8,8248.969004,5,4799.040392,4,3999.0005
1/19/2014,DirectToSite,N/A,331,72,16857.4881,0,NULL,0,NULL
1/19/2014,Email,A,2,2,9745.127936,2,7246.377311,2,7246.377311
1/19/2014,Email,AA,1,1,20979.02198,1,14985.01598,1,14985.01598
1/19/2014,Email,B,3,3,18327.22459,2,9495.252874,1,9990.010989
1/19/2014,Email,C,5,5,21595.68106,2,17491.25487,0,NULL
1/19/2014,Email,D,2,2,5997.001999,2,5997.001999,1,7992.008991
1/19/2014,Email,HR,1,1,9990.010989,1,3996.004995,1,3996.004995
1/19/2014,Email,N/A,15,6,18496.91735,0,NULL,0,NULL
1/19/2014,OC,N/A,2,0,NULL,0,NULL,0,NULL
1/19/2014,Partner,A,32,32,14908.00072,17,9596.847303,12,7157.736939
1/19/2014,Partner,AA,6,6,11548.07549,4,4973.756811,2,3648.176412
1/19/2014,Partner,B,13,13,17541.88147,9,12443.06199,5,12597.4807
1/19/2014,Partner,C,22,22,15536.70292,17,12267.92547,10,10148.9852
1/19/2014,Partner,D,6,6,9830.695051,3,7997.334555,3,7997.334555
1/19/2014,Partner,E,7,7,7222.96829,4,4998.750562,2,2998.501249
1/19/2014,Partner,N/A,763,198,15821.59687,0,NULL,0,NULL
1/20/2014,Digital,A,2,2,13493.25387,2,8495.752624,1,9990.010989
1/20/2014,Digital,AA,1,1,11988.01299,1,6993.007992,1,6993.007992
1/20/2014,Digital,B,1,1,34965.03596,1,9990.010989,0,NULL
1/20/2014,Digital,C,13,13,18825.47504,10,12148.78522,7,11855.44936
1/20/2014,Digital,D,3,3,12795.73509,3,6831.056648,1,7992.008991
1/20/2014,Digital,E,1,1,19980.02098,1,2997.003996,1,2997.003996
1/20/2014,Digital,HR,2,2,12493.75362,0,NULL,0,NULL
1/20/2014,Digital,N/A,124,39,20025.12759,0,NULL,0,NULL
1/20/2014,Direct Mail,A,35,35,24150.73858,25,16103.35591,16,16161.48997
1/20/2014,Direct Mail,AA,11,11,24725.02509,10,14498.55024,6,14664.2228
1/20/2014,Direct Mail,B,48,48,23874.50264,25,14379.42486,17,14646.19734
1/20/2014,Direct Mail,C,37,37,23364.23343,29,13499.53453,15,13665.75568
1/20/2014,Direct Mail,D,11,11,20415.4096,8,9748.781527,5,8598.280544
1/20/2014,Direct Mail,E,11,11,17680.21098,5,6798.640472,2,8995.502749
1/20/2014,Direct Mail,N/A,463,237,21904.09746,0,NULL,0,NULL
1/20/2014,DirectToSite,A,14,14,13927.57667,8,9373.828396,4,8747.813297
1/20/2014,DirectToSite,AA,1,1,34965.03596,0,NULL,0,NULL
1/20/2014,DirectToSite,B,19,19,20025.26188,15,15165.65569,10,14148.58524
1/20/2014,DirectToSite,C,21,21,18120.56573,15,11602.5599,12,12253.14565
1/20/2014,DirectToSite,D,12,12,13915.50712,7,9962.862591,7,9141.55135
1/20/2014,DirectToSite,E,11,11,8953.73157,9,7304.744028,4,7685.578855
